react_id/treact_name/treact_rev/treact_single/treact_de/tlowbnd/tuppbnd/tobj_coef/tgprRules/tgpr/tseed/trxn/tname/tec/ttc/tqseqid/tpident/tevalue/tbitscore/tqcovs/tstitle/tsstart/tsend/tpathway/tblast.status/tpathway.status/tcomplex/texception/tcomplex.status/tgs.origin/tannotation/tMNX_ID/tseedID/tkeggID/tbiggID/tbiocycID
rxn16139_c0/t4-hydroxybutyrate:CoA ligase (AMP-forming)/tFALSE/tNA/tNA/t0/t1000/t0/tx[1] | x[2]/tJADHEH010000061.1_6360:4753 | JADHEH010000075.1_56415:58016/trxn16139/tRXN-9092/t4-hydroxybutyryl-CoA synthetase/t6.2.1.40/tNA/tUniRef50_A0A024HGT7/t58.922/t0/t630/t99/tJADHEH010000061.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_26, whole genome shotgun sequence/t6360/t4753/t|PWY-5789|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.2.1.40;http://identifiers.org/seed.reaction:rxn16139;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn16140_c0/tsuccinate-semialdehyde:NADP+ oxidoreductase (CoA-acylating)/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1] | x[2]/tJADHEH010000014.1_123681:124937 | JADHEH010000089.1_28814:30169/trxn16140/tRXN-8891/tsuccinate semialdehyde dehydrogenase/t1.2.1.76/tNA/tUniRef90_P38947/t36.564/t6.24e-86/t285/t99/tJADHEH010000089.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_90, whole genome shotgun sequence/t28814/t30169/t|PWY-5677|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.76;http://identifiers.org/seed.reaction:rxn16140;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn16143_c0/tmesaconyl-CoA C1,C4-CoA-mutase/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000031.1_20893:19691/trxn16143/tRXN-13230/tmesaconyl-C1-CoA-C4-CoA transferase/t5.4.1.3/tNA/tUniRef90_A9WC36/t54.975/t8.44e-141/t441/t99/tJADHEH010000031.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_85, whole genome shotgun sequence/t20893/t19691/t|PWY-5744|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:5.4.1.3;http://identifiers.org/seed.reaction:rxn16143;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn16206_c0/t5-methyltetrahydropteroyltri-L-glutamate:L-selenohomocysteine Se-methyltransferase/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1] | x[2] | x[3]/tJADHEH010000010.1_12001:12975 | JADHEH010000060.1_8437:7802 | JADHEH010000060.1_7254:6409/trxn16206/tHOMOCYSMETB12-RXN/tcobalamin-dependent methionine synthase/t2.1.1.13/tNA/ttr|I7EYQ6|I7EYQ6_PHAIB/t78.774/t8.3e-109/t340/t91/tJADHEH010000060.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_72, whole genome shotgun sequence/t8437/t7802/t|1CMET2-PWY|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.1.1.13;http://identifiers.org/seed.reaction:rxn16206;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn16213_c0/tmethaneselenol:NADP+ oxidoreductase/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000078.1_44109:44993/trxn16213/tTHIOREDOXIN-REDUCT-NADPH-RXN/tthioredoxin reductase/t1.8.1.9/1.6.4.5/tNA/tUniRef90_O30973/t45.455/t3.1e-71/t236/t92/tJADHEH010000078.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_24, whole genome shotgun sequence/t44109/t44993/t|THIOREDOX-PWY|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.8.1.9;http://identifiers.org/ec-code:1.6.4.5;http://identifiers.org/seed.reaction:rxn16213;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn16233_c0/t4-hydroxyphenylpyruvate:5-amino-6-(D-ribitylamino)uracil 4-hydroxybenzyltransferase/tFALSE/tNA/tNA/t0/t1000/t0/t((x[1]))/t((JADHEH010000002.1_136105:138471))/trxn16233/tRXN-19229/t5-amino-6-(D-ribitylamino)uracil--L-tyrosine 4-methylphenol transferase/t2.5.1.147/2.5.1.77/4.3.1.32/tNA/ttr|E5ASS1|E5ASS1_MYCRK/t54.477/t0/t828/t96/tJADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence/t136105/t138471/t|PWY-5198|/tgood_blast/tNA/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.147;http://identifiers.org/ec-code:2.5.1.77;http://identifiers.org/ec-code:4.3.1.32;http://identifiers.org/seed.reaction:rxn16233;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn16235_c0/t(2S)-lactyl-2-diphospho-5'-guanosine:7,8-didemethyl-8-hydroxy-5-deazariboflavin lactylphosphotransferase/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000002.1_139722:140528/trxn16235/tRXN-21090/t3-phospho-(R)-glycerate transferase/t2.7.8.28/tNA/ttr|E5ASS0|E5ASS0_MYCRK/t51.673/t1.41e-84/t276/t82/tJADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence/t139722/t140528/t|PWY-8113|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.8.28;http://identifiers.org/seed.reaction:rxn16235;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn16323_c0/tethanol:quinone oxidoreductase/tFALSE/tNA/tNA/t0/t1000/t0/t((x[1]))/t((JADHEH010000020.1_1611:3359))/trxn16323/tRXN-11039/talcohol dehydrogenase/t1.1.5.5/tNA/tsp|O05542|ADHA_GLUOX/t35.106/t1.33e-83/t288/t72/tJADHEH010000020.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_23, whole genome shotgun sequence/t1614/t3230/t|PWY-6873|/tgood_blast/tNA/tSubunit OS/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.5.5;http://identifiers.org/seed.reaction:rxn16323;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn19124_c0/tfatty aldehyde dehydrogenase/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1] | x[2] | x[3] | x[4] | x[5] | x[6] | x[7]/tJADHEH010000013.1_85836:87311 | JADHEH010000030.1_15596:17023 | JADHEH010000036.1_24666:26129 | JADHEH010000044.1_14578:15999 | JADHEH010000075.1_20542:22002 | JADHEH010000091.1_142697:144118 | JADHEH010000101.1_25991:24558/trxn19124/tRXN66-3/tacetaldehyde dehydrogenase/t1.2.1.3/1.1.1.70/tNA/tUniRef90_O34660/t45.684/t8.38e-133/t422/t95/tJADHEH010000091.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_58, whole genome shotgun sequence/t142697/t144118/t|PWY66-161|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.3;http://identifiers.org/ec-code:1.1.1.70;http://identifiers.org/seed.reaction:rxn19124;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn20643_c0/tthiC (gene name)/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000036.1_60034:61905/trxn20643/tPYRIMSYN1-RXN/tphosphomethylpyrimidine synthase/t4.1.99.17/tNA/tUniRef90_A4XPW1/t75.36/t0/t986/t99/tJADHEH010000036.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_34.2, whole genome shotgun sequence/t60034/t61905/t|PWY-6890|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.99.17;http://identifiers.org/seed.reaction:rxn20643;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn21253_c0/tRXN-10953.c/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000095.1_2480:1704/trxn21253/tMYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN/tmyo-inositol-3-phosphate monophosphatase/t3.1.3.25/tNA/tUniRef90_B4ED80/t45.946/t2.82e-62/t209/t97/tJADHEH010000095.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_99, whole genome shotgun sequence/t2480/t1704/t|PWY-2301|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.1.3.25;http://identifiers.org/seed.reaction:rxn21253;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn21254_c0/tRXN-10954.c/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000095.1_2480:1704/trxn21254/tMYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN/tmyo-inositol-3-phosphate monophosphatase/t3.1.3.25/tNA/tUniRef90_B4ED80/t45.946/t2.82e-62/t209/t97/tJADHEH010000095.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_99, whole genome shotgun sequence/t2480/t1704/t|PWY-2301|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.1.3.25;http://identifiers.org/seed.reaction:rxn21254;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn23236_c0/tN-methyl-L-glutamate synthase/tFALSE/tNA/tNA/t0/t1000/t0/t((x[1]))/t((JADHEH010000014.1_117664:118950))/trxn23236/tRXN-12902/tN-methyl-L-glutamate synthase/t2.1.1.21/tNA/ttr|D7R621|D7R621_9PROT/t54.338/t2.63e-124/t395/t96/tJADHEH010000014.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_90.1, whole genome shotgun sequence/t117664/t118950/t|PWY-6965|/tgood_blast/tNA/tSubunit 1/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.1.1.21;http://identifiers.org/seed.reaction:rxn23236;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn25456_c0/tRXN-9220.c/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000029.1_18504:17770/trxn25456/tADOMET-DMK-METHYLTRANSFER-RXN/tdemethylmenaquinone methyltransferase/t2.1.1.163/tNA/tUniRef90_A0Q549/t53.878/t4.37e-90/t288/t98/tJADHEH010000029.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_7, whole genome shotgun sequence/t18504/t17770/t|MENAQUINONESYN-PWY|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.1.1.163;http://identifiers.org/seed.reaction:rxn25456;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn25837_c0/tRXN-9787.c/tFALSE/tNA/tNA/t0/t1000/t0/tx[1] | x[2]/tJADHEH010000016.1_187671:188879 | JADHEH010000056.1_34998:36005/trxn25837/tRXN-12621/tcysteine desulfurtrase/t2.8.1.7/tNA/tUniRef90_A6TAE4/t50.495/t1.79e-140/t440/t99/tJADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence/t187671/t188879/t|PWY-6891|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.8.1.7;http://identifiers.org/seed.reaction:rxn25837;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn25838_c0/tRXN-9788.c/tFALSE/tNA/tNA/t0/t1000/t0/tx[1] | x[2]/tJADHEH010000016.1_187671:188879 | JADHEH010000056.1_34998:36005/trxn25838/tRXN-12621/tcysteine desulfurtrase/t2.8.1.7/tNA/tUniRef90_A6TAE4/t50.495/t1.79e-140/t440/t99/tJADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence/t187671/t188879/t|PWY-6891|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.8.1.7;http://identifiers.org/seed.reaction:rxn25838;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn26477_c0/t(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase/tTRUE/tNA/tNA/t-1000/t0/t0/tx[1]/tJADHEH010000066.1_67111:65912/trxn26477/tRXN-15878/t1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase/t1.17.7.3/tNA/tUniRef90_A3NA54/t69.059/t3.31e-179/t551/t97/tJADHEH010000066.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_13.1, whole genome shotgun sequence/t67111/t65912/t|NONMEVIPP-PWY|/tgood_blast/tkeyenzyme/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.17.7.3;http://identifiers.org/seed.reaction:rxn26477;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn27289_c0/tthiazole synthase/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000052.1_19697:20467/trxn27289/tTHIAZOLSYN2-RXN/tthiazole synthase/t2.8.1.10/tNA/tUniRef90_A4XZZ8/t69.65/t9.45e-123/t382/t97/tJADHEH010000052.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_37, whole genome shotgun sequence/t19697/t20467/t|PWY-6891|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.8.1.10;http://identifiers.org/seed.reaction:rxn27289;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn27378_c0/tTRANS-RXN0-277.cp/tFALSE/tNA/tNA/t0/t1000/t0/t((x[1]) & (x[2]))/t((JADHEH010000066.1_65680:64565) & (JADHEH010000066.1_63931:62537))/trxn27378/tTRANS-RXN0-277/tpyridine nucleotide transhydrogenase/t7.1.1.1/1.6.1.5/tNA/tUniRef90_P0AB69/t52.017/t1.41e-123/t394/t100/tJADHEH010000066.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_13.1, whole genome shotgun sequence/t63931/t62537/t|NADPHOS-DEPHOS-PWY-1|/tgood_blast/tfull/tSubunit 2/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:7.1.1.1;http://identifiers.org/ec-code:1.6.1.5;http://identifiers.org/seed.reaction:rxn27378;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn27984_c0/tMALONYL-ACPDECARBOX-RXN.d/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000038.1_9701:8475/trxn27984/t3-OXOACYL-ACP-SYNTH-RXN/tbeta-ketoacyl-ACP synthase/t2.3.1.179/2.3.1.41/tNA/tUniRef90_P55338/t58.049/t4.61e-154/t479/t99/tJADHEH010000038.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_38, whole genome shotgun sequence/t9701/t8475/t|FASYN-ELONG-PWY|/tgood_blast/tthreshold/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.179;http://identifiers.org/ec-code:2.3.1.41;http://identifiers.org/seed.reaction:rxn27984;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn31278_c0/tglutamine synthetase, putative/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000014.1_31052:29652/trxn31278/tGLUTAMINESYN-RXN/tglutamine synthetase/t6.3.1.2/tNA/tUniRef90_P00964/t52.331/t2.18e-163/t509/t99/tJADHEH010000014.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_90.1, whole genome shotgun sequence/t31052/t29652/t|GLNSYN-PWY|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.1.2;http://identifiers.org/seed.reaction:rxn31278;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn31279_c0/tglutamine synthetase, putative/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000014.1_31052:29652/trxn31279/tGLUTAMINESYN-RXN/tglutamine synthetase/t6.3.1.2/tNA/tUniRef90_P00964/t52.331/t2.18e-163/t509/t99/tJADHEH010000014.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_90.1, whole genome shotgun sequence/t31052/t29652/t|GLNSYN-PWY|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.1.2;http://identifiers.org/seed.reaction:rxn31279;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn31312_c0/t2-oxoglutarate synthase/tTRUE/tNA/tNA/t-1000/t1000/t0/t((x[1]) & (x[2]))/t((JADHEH010000031.1_15019:16812) & (JADHEH010000031.1_16839:17885))/trxn31312/t2-OXOGLUTARATE-SYNTHASE-RXN/t2-OXOGLUTARATE-SYNTHASE-RXN/t1.2.7.3/1.2.7.9/tNA/tsp|O53182|KORA_MYCTU/t53/t0/t617/t91/tJADHEH010000031.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_85, whole genome shotgun sequence/t15019/t16812/t|P23-PWY|/tgood_blast/tNA/tSubunit KorA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.7.3;http://identifiers.org/ec-code:1.2.7.9;http://identifiers.org/seed.reaction:rxn31312;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn32517_c0/tLactose galactohydrolase/tFALSE/tNA/tNA/t0/t1000/t0/t((x[1]))/t((JADHEH010000051.1_139819:137882))/trxn32517/tKETOLACTOSE-RXN/t3-ketolactose hydrolase/t3.2.1.23/tNA/tUniRef90_A1A399/t27.557/t1.45e-59/t216/t96/tJADHEH010000051.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_30.1, whole genome shotgun sequence/t139819/t137882/t|LACTOSEUTIL-PWY|/tgood_blast/tNA/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.2.1.23;http://identifiers.org/seed.reaction:rxn32517;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn32623_c0/tditrans,hexacis-nonaprenyl-diphosphate:isopentenyl-diphosphate/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000091.1_19492:18806/trxn32623/tRXN-8999/tditrans,polycis-undecaprenyl-diphosphate synthase [(2E,6E)-farnesyl-diphosphate specific]/t2.5.1.31/tNA/tUniRef90_P44938/t51.965/t2.5e-74/t242/t96/tJADHEH010000091.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_58, whole genome shotgun sequence/t19492/t18806/t|PWY-5785|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.31;http://identifiers.org/seed.reaction:rxn32623;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn32808_c0/tditrans,pentacis-octaprenyl-diphosphate:isopentenyl-diphosphate/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000091.1_19492:18806/trxn32808/tRXN-8999/tditrans,polycis-undecaprenyl-diphosphate synthase [(2E,6E)-farnesyl-diphosphate specific]/t2.5.1.31/tNA/tUniRef90_P44938/t51.965/t2.5e-74/t242/t96/tJADHEH010000091.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_58, whole genome shotgun sequence/t19492/t18806/t|PWY-5785|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.31;http://identifiers.org/seed.reaction:rxn32808;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn33047_c0/tditrans,tetracis-heptaprenyl-diphosphate:isopentenyl-diphosphate/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000091.1_19492:18806/trxn33047/tRXN-8999/tditrans,polycis-undecaprenyl-diphosphate synthase [(2E,6E)-farnesyl-diphosphate specific]/t2.5.1.31/tNA/tUniRef90_P44938/t51.965/t2.5e-74/t242/t96/tJADHEH010000091.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_58, whole genome shotgun sequence/t19492/t18806/t|PWY-5785|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.31;http://identifiers.org/seed.reaction:rxn33047;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn33160_c0/t3-Butyn-1-al:NAD+ oxidoreductase/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1] | x[2] | x[3] | x[4] | x[5] | x[6] | x[7]/tJADHEH010000013.1_85836:87311 | JADHEH010000030.1_15596:17023 | JADHEH010000036.1_24666:26129 | JADHEH010000044.1_14578:15999 | JADHEH010000075.1_20542:22002 | JADHEH010000091.1_142697:144118 | JADHEH010000101.1_25991:24558/trxn33160/tRXN66-3/tacetaldehyde dehydrogenase/t1.2.1.3/1.1.1.70/tNA/tUniRef90_O34660/t45.684/t8.38e-133/t422/t95/tJADHEH010000091.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_58, whole genome shotgun sequence/t142697/t144118/t|PWY66-161|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.3;http://identifiers.org/ec-code:1.1.1.70;http://identifiers.org/seed.reaction:rxn33160;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn33320_c0/tditrans,tricis-hexaprenyl-diphosphate:isopentenyl-diphosphate/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000091.1_19492:18806/trxn33320/tRXN-8999/tditrans,polycis-undecaprenyl-diphosphate synthase [(2E,6E)-farnesyl-diphosphate specific]/t2.5.1.31/tNA/tUniRef90_P44938/t51.965/t2.5e-74/t242/t96/tJADHEH010000091.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_58, whole genome shotgun sequence/t19492/t18806/t|PWY-5785|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.31;http://identifiers.org/seed.reaction:rxn33320;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn33576_c0/tditrans,dicis-pentaprenyl-diphosphate:isopentenyl-diphosphate/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000091.1_19492:18806/trxn33576/tRXN-8999/tditrans,polycis-undecaprenyl-diphosphate synthase [(2E,6E)-farnesyl-diphosphate specific]/t2.5.1.31/tNA/tUniRef90_P44938/t51.965/t2.5e-74/t242/t96/tJADHEH010000091.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_58, whole genome shotgun sequence/t19492/t18806/t|PWY-5785|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.31;http://identifiers.org/seed.reaction:rxn33576;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn33589_c0/tFructose-bisphosphatase/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000095.1_2480:1704/trxn33589/tF16BDEPHOS-RXN/tF16BDEPHOS-RXN/t3.1.3.11/tNA/tUniRef90_O67791/t34.855/t5.12e-39/t142/t91/tJADHEH010000095.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_99, whole genome shotgun sequence/t2471/t1758/t|P185-PWY|/tbad_blast/tthreshold/tNA/t0/tNA/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.1.3.11;http://identifiers.org/seed.reaction:rxn33589;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn33674_c0/tDi-trans-poly-cis-decaprenylcistransferase/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000091.1_19492:18806/trxn33674/tRXN-8999/tditrans,polycis-undecaprenyl-diphosphate synthase [(2E,6E)-farnesyl-diphosphate specific]/t2.5.1.31/tNA/tUniRef90_P44938/t51.965/t2.5e-74/t242/t96/tJADHEH010000091.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_58, whole genome shotgun sequence/t19492/t18806/t|PWY-5785|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.31;http://identifiers.org/seed.reaction:rxn33674;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn33834_c0/ttrans,trans,cis-geranylgeranyl-diphosphate:isopentenyl-diphosphate/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000091.1_19492:18806/trxn33834/tRXN-8999/tditrans,polycis-undecaprenyl-diphosphate synthase [(2E,6E)-farnesyl-diphosphate specific]/t2.5.1.31/tNA/tUniRef90_P44938/t51.965/t2.5e-74/t242/t96/tJADHEH010000091.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_58, whole genome shotgun sequence/t19492/t18806/t|PWY-5785|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.31;http://identifiers.org/seed.reaction:rxn33834;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
